Column Name,Unique Value Count,Value,Proposed_Numeric_Code
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-6.規劃和管理工作或項目（例如劃分任務、管理截止日期）。,5,一學期1-2次,1.5
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-6.規劃和管理工作或項目（例如劃分任務、管理截止日期）。,5,幾乎每天教,5.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-6.規劃和管理工作或項目（例如劃分任務、管理截止日期）。,5,從未,1.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-7.跟其他同學合作創建數位內容（例如腳本、演員台詞等）。,5,一個月1-2次,2.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-7.跟其他同學合作創建數位內容（例如腳本、演員台詞等）。,5,一周1-2次,3.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-7.跟其他同學合作創建數位內容（例如腳本、演員台詞等）。,5,一學期1-2次,1.5
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-7.跟其他同學合作創建數位內容（例如腳本、演員台詞等）。,5,幾乎每天教,5.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-7.跟其他同學合作創建數位內容（例如腳本、演員台詞等）。,5,從未,1.0
47.學校的資訊科技課程教學內容包含：【可複選】-(1)計算機（電腦）基本概念：介紹計算機（電腦）的基本組成，如硬體（CPU、記憶體、儲存裝置等）和軟體（操作系統、應用程式）,2,有,1.0
47.學校的資訊科技課程教學內容包含：【可複選】-(1)計算機（電腦）基本概念：介紹計算機（電腦）的基本組成，如硬體（CPU、記憶體、儲存裝置等）和軟體（操作系統、應用程式）,2,沒有,0.0
47.學校的資訊科技課程教學內容包含：【可複選】-(2)基本電腦操作技能：教授學生如何使用作業系統（如Windows或macOS）、文書處理軟體（如Word）、表格軟體（如Excel）和簡報軟體（如PowerPoint）,2,有,1.0
47.學校的資訊科技課程教學內容包含：【可複選】-(2)基本電腦操作技能：教授學生如何使用作業系統（如Windows或macOS）、文書處理軟體（如Word）、表格軟體（如Excel）和簡報軟體（如PowerPoint）,2,沒有,0.0
47.學校的資訊科技課程教學內容包含：【可複選】-(3)程式設計與邏輯：學習使用網際網路，包括瀏覽器的使用、資訊搜尋技巧、以及網路安全和隱私保護的基本知識,2,有,1.0
47.學校的資訊科技課程教學內容包含：【可複選】-(3)程式設計與邏輯：學習使用網際網路，包括瀏覽器的使用、資訊搜尋技巧、以及網路安全和隱私保護的基本知識,2,沒有,0.0
47.學校的資訊科技課程教學內容包含：【可複選】-(4)多媒體應用：學習如何使用各種多媒體工具，比如圖像編輯、影音編輯軟體,2,有,1.0
47.學校的資訊科技課程教學內容包含：【可複選】-(4)多媒體應用：學習如何使用各種多媒體工具，比如圖像編輯、影音編輯軟體,2,沒有,0.0
47.學校的資訊科技課程教學內容包含：【可複選】-(5)資訊倫理與數位公民素養：討論網路禮儀、數位版權、網路霸凌以及在線上為的影響,2,有,1.0
47.學校的資訊科技課程教學內容包含：【可複選】-(5)資訊倫理與數位公民素養：討論網路禮儀、數位版權、網路霸凌以及在線上為的影響,2,沒有,0.0
47.學校的資訊科技課程教學內容包含：【可複選】-(6)基礎數據資料處理與分析：介紹如何收集、整理和簡單分析數據資料，可能使用表格軟體或其他基本工具,2,有,1.0
47.學校的資訊科技課程教學內容包含：【可複選】-(6)基礎數據資料處理與分析：介紹如何收集、整理和簡單分析數據資料，可能使用表格軟體或其他基本工具,2,沒有,0.0
47.學校的資訊科技課程教學內容包含：【可複選】-(7)探索性資訊科技項目：鼓勵學生進行小型項目，應用所學知識解決實際問題或進行創意創作。,2,有,1.0
47.學校的資訊科技課程教學內容包含：【可複選】-(7)探索性資訊科技項目：鼓勵學生進行小型項目，應用所學知識解決實際問題或進行創意創作。,2,沒有,0.0
47.學校的資訊科技課程教學內容包含：【可複選】-(8)以上均無,2,有,1.0
47.學校的資訊科技課程教學內容包含：【可複選】-(8)以上均無,2,沒有,0.0
48.學校的科技領域課程對我的數位知識與能力有幫助,4,不太同意,2.0
48.學校的科技領域課程對我的數位知識與能力有幫助,4,很不同意,1.0
48.學校的科技領域課程對我的數位知識與能力有幫助,4,很同意,4.0
48.學校的科技領域課程對我的數位知識與能力有幫助,4,還算同意,3.0
49.整體來說，你對自己的生活感到滿意嗎？,4,不太滿意,2.0
49.整體來說，你對自己的生活感到滿意嗎？,4,很不滿意,1.0
49.整體來說，你對自己的生活感到滿意嗎？,4,很滿意,4.0
49.整體來說，你對自己的生活感到滿意嗎？,4,還算滿意,3.0
50.整體來說，你覺得最近的日子過得快樂嗎？,4,不太快樂,2.0
50.整體來說，你覺得最近的日子過得快樂嗎？,4,很不快樂,1.0
50.整體來說，你覺得最近的日子過得快樂嗎？,4,很快樂,4.0
50.整體來說，你覺得最近的日子過得快樂嗎？,4,還算快樂,3.0
51.整體而言，你覺得自己目前的健康狀況如何？,4,不太健康,2.0
51.整體而言，你覺得自己目前的健康狀況如何？,4,很不健康,1.0
51.整體而言，你覺得自己目前的健康狀況如何？,4,很健康,4.0
51.整體而言，你覺得自己目前的健康狀況如何？,4,還算健康,3.0
52.下列是有關你對自己的描述，你同不同意？ - 52-1.我是個有價值（有用）的人。,4,不太同意,2.0
52.下列是有關你對自己的描述，你同不同意？ - 52-1.我是個有價值（有用）的人。,4,很不同意,1.0
52.下列是有關你對自己的描述，你同不同意？ - 52-1.我是個有價值（有用）的人。,4,很同意,4.0
52.下列是有關你對自己的描述，你同不同意？ - 52-1.我是個有價值（有用）的人。,4,還算同意,3.0
52.下列是有關你對自己的描述，你同不同意？ - 52-2.我用積極樂觀的態度看待我自己。,4,不太同意,2.0
52.下列是有關你對自己的描述，你同不同意？ - 52-2.我用積極樂觀的態度看待我自己。,4,很不同意,1.0
52.下列是有關你對自己的描述，你同不同意？ - 52-2.我用積極樂觀的態度看待我自己。,4,很同意,4.0
52.下列是有關你對自己的描述，你同不同意？ - 52-2.我用積極樂觀的態度看待我自己。,4,還算同意,3.0
52.下列是有關你對自己的描述，你同不同意？ - 52-3.我很滿意我自己。,4,不太同意,2.0
52.下列是有關你對自己的描述，你同不同意？ - 52-3.我很滿意我自己。,4,很不同意,1.0
52.下列是有關你對自己的描述，你同不同意？ - 52-3.我很滿意我自己。,4,很同意,4.0
52.下列是有關你對自己的描述，你同不同意？ - 52-3.我很滿意我自己。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-1.當我緊張的時候，我可以感覺到身體的變化，如心跳加快。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-1.當我緊張的時候，我可以感覺到身體的變化，如心跳加快。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-1.當我緊張的時候，我可以感覺到身體的變化，如心跳加快。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-1.當我緊張的時候，我可以感覺到身體的變化，如心跳加快。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-2.當我的情緒讓我無法專注的時候，我會感覺到。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-2.當我的情緒讓我無法專注的時候，我會感覺到。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-2.當我的情緒讓我無法專注的時候，我會感覺到。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-2.當我的情緒讓我無法專注的時候，我會感覺到。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-3.我可以感受到自己的情緒。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-3.我可以感受到自己的情緒。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-3.我可以感受到自己的情緒。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-3.我可以感受到自己的情緒。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-4.當我難過的時候，我知道如何讓自己感覺好一點。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-4.當我難過的時候，我知道如何讓自己感覺好一點。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-4.當我難過的時候，我知道如何讓自己感覺好一點。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-4.當我難過的時候，我知道如何讓自己感覺好一點。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-5.我知道如何讓自己平靜下來。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-5.我知道如何讓自己平靜下來。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-5.我知道如何讓自己平靜下來。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-5.我知道如何讓自己平靜下來。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-6.當我感到沮喪時，我會調整自己以度過低潮。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-6.當我感到沮喪時，我會調整自己以度過低潮。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-6.當我感到沮喪時，我會調整自己以度過低潮。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-6.當我感到沮喪時，我會調整自己以度過低潮。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-7.我會為自己設定目標。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-7.我會為自己設定目標。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-7.我會為自己設定目標。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-7.我會為自己設定目標。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-8.我會達成自己所設定的目標。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-8.我會達成自己所設定的目標。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-8.我會達成自己所設定的目標。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-8.我會達成自己所設定的目標。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-9.我會思考達到目標所需要採取的步驟。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-9.我會思考達到目標所需要採取的步驟。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-9.我會思考達到目標所需要採取的步驟。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-9.我會思考達到目標所需要採取的步驟。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-10.我會跟同學好好的相處。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-10.我會跟同學好好的相處。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-10.我會跟同學好好的相處。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-10.我會跟同學好好的相處。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-11.我會跟別人分享自己的感受或想法。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-11.我會跟別人分享自己的感受或想法。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-11.我會跟別人分享自己的感受或想法。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-11.我會跟別人分享自己的感受或想法。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-12.在學校有困難或問題時，我會找老師或認識的大人聊聊。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-12.在學校有困難或問題時，我會找老師或認識的大人聊聊。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-12.在學校有困難或問題時，我會找老師或認識的大人聊聊。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-12.在學校有困難或問題時，我會找老師或認識的大人聊聊。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-13.我會接納那些我不熟悉的人。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-13.我會接納那些我不熟悉的人。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-13.我會接納那些我不熟悉的人。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-13.我會接納那些我不熟悉的人。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-14.我從別人的臉部表情知道他們當時可能的感受。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-14.我從別人的臉部表情知道他們當時可能的感受。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-14.我從別人的臉部表情知道他們當時可能的感受。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-14.我從別人的臉部表情知道他們當時可能的感受。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-15.我知道別人何時需要幫助。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-15.我知道別人何時需要幫助。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-15.我知道別人何時需要幫助。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-15.我知道別人何時需要幫助。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-16.當我跟同學相處有問題時，我知道如何尋求協助。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-16.當我跟同學相處有問題時，我知道如何尋求協助。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-16.當我跟同學相處有問題時，我知道如何尋求協助。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-16.當我跟同學相處有問題時，我知道如何尋求協助。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-17.在做決定前，我預先思考之後可能發生的情況。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-17.在做決定前，我預先思考之後可能發生的情況。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-17.在做決定前，我預先思考之後可能發生的情況。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-17.在做決定前，我預先思考之後可能發生的情況。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-18.我知道哪些事情是對的、哪些事情是不對的。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-18.我知道哪些事情是對的、哪些事情是不對的。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-18.我知道哪些事情是對的、哪些事情是不對的。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-18.我知道哪些事情是對的、哪些事情是不對的。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-19.我會去想不同的方法來解決問題。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-19.我會去想不同的方法來解決問題。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-19.我會去想不同的方法來解決問題。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-19.我會去想不同的方法來解決問題。,4,還算同意,3.0
53.你有多同意下列的敘述？ - 53-20.當朋友或同學要違反規定時，我會告訴他們這是不對的。,4,不太同意,2.0
53.你有多同意下列的敘述？ - 53-20.當朋友或同學要違反規定時，我會告訴他們這是不對的。,4,很不同意,1.0
53.你有多同意下列的敘述？ - 53-20.當朋友或同學要違反規定時，我會告訴他們這是不對的。,4,很同意,4.0
53.你有多同意下列的敘述？ - 53-20.當朋友或同學要違反規定時，我會告訴他們這是不對的。,4,還算同意,3.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-1.我的胃口不好,5,完全沒有或少於一天,1.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-1.我的胃口不好,5,最近1週一到兩天,2.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-1.我的胃口不好,5,最近1週三到四天,3.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-1.我的胃口不好,5,最近1週五到七天,4.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-1.我的胃口不好,5,最近兩週幾乎天天,5.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-2.我的睡眠情況不好,5,完全沒有或少於一天,1.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-2.我的睡眠情況不好,5,最近1週一到兩天,2.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-2.我的睡眠情況不好,5,最近1週三到四天,3.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-2.我的睡眠情況不好,5,最近1週五到七天,4.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-2.我的睡眠情況不好,5,最近兩週幾乎天天,5.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-3.我覺得悲傷,5,完全沒有或少於一天,1.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-3.我覺得悲傷,5,最近1週一到兩天,2.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-3.我覺得悲傷,5,最近1週三到四天,3.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-3.我覺得悲傷,5,最近1週五到七天,4.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-3.我覺得悲傷,5,最近兩週幾乎天天,5.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-4.我覺得自己是一個壞人,5,完全沒有或少於一天,1.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-4.我覺得自己是一個壞人,5,最近1週一到兩天,2.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-4.我覺得自己是一個壞人,5,最近1週三到四天,3.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-4.我覺得自己是一個壞人,5,最近1週五到七天,4.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-4.我覺得自己是一個壞人,5,最近兩週幾乎天天,5.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-5.我想傷害自己,5,完全沒有或少於一天,1.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-5.我想傷害自己,5,最近1週一到兩天,2.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-5.我想傷害自己,5,最近1週三到四天,3.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-5.我想傷害自己,5,最近1週五到七天,4.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-5.我想傷害自己,5,最近兩週幾乎天天,5.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-6.我對平時有興趣做的事情都失去興趣,5,完全沒有或少於一天,1.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-6.我對平時有興趣做的事情都失去興趣,5,最近1週一到兩天,2.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-6.我對平時有興趣做的事情都失去興趣,5,最近1週三到四天,3.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-6.我對平時有興趣做的事情都失去興趣,5,最近1週五到七天,4.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-6.我對平時有興趣做的事情都失去興趣,5,最近兩週幾乎天天,5.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-7.我覺得自己的行動太緩慢,5,完全沒有或少於一天,1.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-7.我覺得自己的行動太緩慢,5,最近1週一到兩天,2.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-7.我覺得自己的行動太緩慢,5,最近1週三到四天,3.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-7.我覺得自己的行動太緩慢,5,最近1週五到七天,4.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-7.我覺得自己的行動太緩慢,5,最近兩週幾乎天天,5.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-8.我總是感到疲憊,5,完全沒有或少於一天,1.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-8.我總是感到疲憊,5,最近1週一到兩天,2.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-8.我總是感到疲憊,5,最近1週三到四天,3.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-8.我總是感到疲憊,5,最近1週五到七天,4.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-8.我總是感到疲憊,5,最近兩週幾乎天天,5.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-9.我寧願自己已經死亡,5,完全沒有或少於一天,1.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-9.我寧願自己已經死亡,5,最近1週一到兩天,2.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-9.我寧願自己已經死亡,5,最近1週三到四天,3.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-9.我寧願自己已經死亡,5,最近1週五到七天,4.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-9.我寧願自己已經死亡,5,最近兩週幾乎天天,5.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-10.我無法集中精神做一些重要的事情,5,完全沒有或少於一天,1.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-10.我無法集中精神做一些重要的事情,5,最近1週一到兩天,2.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-10.我無法集中精神做一些重要的事情,5,最近1週三到四天,3.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-10.我無法集中精神做一些重要的事情,5,最近1週五到七天,4.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-10.我無法集中精神做一些重要的事情,5,最近兩週幾乎天天,5.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-11.我覺得坐立不安,5,完全沒有或少於一天,1.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-11.我覺得坐立不安,5,最近1週一到兩天,2.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-11.我覺得坐立不安,5,最近1週三到四天,3.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-11.我覺得坐立不安,5,最近1週五到七天,4.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-11.我覺得坐立不安,5,最近兩週幾乎天天,5.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-12.我覺得很寂寞(孤單、沒伴),5,完全沒有或少於一天,1.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-12.我覺得很寂寞(孤單、沒伴),5,最近1週一到兩天,2.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-12.我覺得很寂寞(孤單、沒伴),5,最近1週三到四天,3.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-12.我覺得很寂寞(孤單、沒伴),5,最近1週五到七天,4.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-12.我覺得很寂寞(孤單、沒伴),5,最近兩週幾乎天天,5.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-13.我感到緊張焦慮,5,完全沒有或少於一天,1.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-13.我感到緊張焦慮,5,最近1週一到兩天,2.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-13.我感到緊張焦慮,5,最近1週三到四天,3.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-13.我感到緊張焦慮,5,最近1週五到七天,4.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-13.我感到緊張焦慮,5,最近兩週幾乎天天,5.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-14.我不能停止或是無法控制擔心,5,完全沒有或少於一天,1.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-14.我不能停止或是無法控制擔心,5,最近1週一到兩天,2.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-14.我不能停止或是無法控制擔心,5,最近1週三到四天,3.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-14.我不能停止或是無法控制擔心,5,最近1週五到七天,4.0
54.請勾選在過去1到2週你感受到下列選項之頻率。 - 54-14.我不能停止或是無法控制擔心,5,最近兩週幾乎天天,5.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-1.我感到情緒開朗且精神不錯。,5,一半以上的時間,4.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-1.我感到情緒開朗且精神不錯。,5,大部分的時間,5.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-1.我感到情緒開朗且精神不錯。,5,少於一半的時間,3.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-1.我感到情緒開朗且精神不錯。,5,從來沒有,1.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-1.我感到情緒開朗且精神不錯。,5,有時候,2.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-2.我感到心情平靜和放鬆。,5,一半以上的時間,4.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-2.我感到心情平靜和放鬆。,5,大部分的時間,5.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-2.我感到心情平靜和放鬆。,5,少於一半的時間,3.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-2.我感到心情平靜和放鬆。,5,從來沒有,1.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-2.我感到心情平靜和放鬆。,5,有時候,2.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-3.我感到有活力且精力充沛。,5,一半以上的時間,4.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-3.我感到有活力且精力充沛。,5,大部分的時間,5.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-3.我感到有活力且精力充沛。,5,少於一半的時間,3.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-3.我感到有活力且精力充沛。,5,從來沒有,1.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-3.我感到有活力且精力充沛。,5,有時候,2.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-4.我醒來感到神清氣爽並有充分休息。,5,一半以上的時間,4.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-4.我醒來感到神清氣爽並有充分休息。,5,大部分的時間,5.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-4.我醒來感到神清氣爽並有充分休息。,5,少於一半的時間,3.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-4.我醒來感到神清氣爽並有充分休息。,5,從來沒有,1.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-4.我醒來感到神清氣爽並有充分休息。,5,有時候,2.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-5.我的日常生活中充滿讓我感興趣的事物。,5,一半以上的時間,4.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-5.我的日常生活中充滿讓我感興趣的事物。,5,大部分的時間,5.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-5.我的日常生活中充滿讓我感興趣的事物。,5,少於一半的時間,3.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-5.我的日常生活中充滿讓我感興趣的事物。,5,從來沒有,1.0
55.請問過去兩週中，你對以下敘述的感受程度？ - 55-5.我的日常生活中充滿讓我感興趣的事物。,5,有時候,2.0
58-1.過去一個月來，在需要上課的日子，你通常幾點上床睡覺？,2,上午,
58-1.過去一個月來，在需要上課的日子，你通常幾點上床睡覺？,2,下午,
58-2.過去一個月來，在需要上課的日子，你通常幾點起床？,2,上午,
58-2.過去一個月來，在需要上課的日子，你通常幾點起床？,2,下午,
58-3.過去一個月來，在放假前一天或不需要上課的日子， 你通常幾點上床睡覺？,2,上午,
58-3.過去一個月來，在放假前一天或不需要上課的日子， 你通常幾點上床睡覺？,2,下午,
58-4.過去一個月來，在不需要上課的日子，你通常幾點起床？,2,上午,
58-4.過去一個月來，在不需要上課的日子，你通常幾點起床？,2,下午,
58-5.過去一個月來，你整體的睡眠品質好不好？,4,不太好,2.0
58-5.過去一個月來，你整體的睡眠品質好不好？,4,還算,3.0
58-5.過去一個月來，你整體的睡眠品質好不好？,4,非常不好,1.0
58-5.過去一個月來，你整體的睡眠品質好不好？,4,非常好,4.0
60.你同意以下敘述嗎？ - 60-1.做任何決定前，我會試著去了解每個人不同的意見,4,不太同意,2.0
60.你同意以下敘述嗎？ - 60-1.做任何決定前，我會試著去了解每個人不同的意見,4,很不同意,1.0
