student_id,ip_out_online_friend,ip_in_online_friend,ip_out_online_enemy,ip_in_online_enemy,ip_out_offline_friend,ip_in_offline_friend,ip_out_offline_enemy,ip_in_offline_enemy,ip_out_friend_total,ip_out_enemy_total,ip_in_friend_total,ip_in_enemy_total,ip_sent_like_ratio,ip_received_like_ratio,ip_sent_net,ip_received_net,ip_out_friend_online_minus_offline,ip_out_enemy_online_minus_offline,ip_in_friend_online_minus_offline,ip_in_enemy_online_minus_offline,ip_class_size,ip_class_size_minus1,ip_out_online_friend_rate_class,ip_in_online_friend_rate_class,ip_out_online_enemy_rate_class,ip_in_online_enemy_rate_class,ip_out_offline_friend_rate_class,ip_in_offline_friend_rate_class,ip_out_offline_enemy_rate_class,ip_in_offline_enemy_rate_class,ip_out_friend_total_rate_class,ip_out_enemy_total_rate_class,ip_in_friend_total_rate_class,ip_in_enemy_total_rate_class,ip_out_friend_online_minus_offline_rate_class,ip_out_enemy_online_minus_offline_rate_class,ip_in_friend_online_minus_offline_rate_class,ip_in_enemy_online_minus_offline_rate_class,ip_reciprocal_friend_count,ip_reciprocal_enemy_count,ip_liked_by_me_but_enemy_to_me_count,ip_enemy_by_me_but_likes_me_count,ip_same_target_friend_and_enemy_count,ip_reciprocal_friend_count_rate_class,ip_reciprocal_enemy_count_rate_class,ip_liked_by_me_but_enemy_to_me_count_rate_class,ip_enemy_by_me_but_likes_me_count_rate_class,ip_same_target_friend_and_enemy_count_rate_class
s112104326031,4.0,6.0,0.0,0.0,4.0,5.0,0.0,1.0,8.0,0.0,11.0,1.0,0.999999999875,0.9166666665902777,8.0,10.0,0.0,0.0,1.0,-1.0,24.0,23.0,0.17391304347826086,0.2608695652173913,0.0,0.0,0.17391304347826086,0.21739130434782608,0.0,0.043478260869565216,0.34782608695652173,0.0,0.4782608695652174,0.043478260869565216,0.0,0.0,0.043478260869565216,-0.043478260869565216,3.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0
s112104326032,2.0,2.0,1.0,5.0,5.0,1.0,2.0,4.0,7.0,3.0,3.0,9.0,0.69999999993,0.24999999997916666,4.0,-6.0,-3.0,-1.0,1.0,1.0,24.0,23.0,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.21739130434782608,0.21739130434782608,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.30434782608695654,0.13043478260869565,0.13043478260869565,0.391304347826087,-0.13043478260869565,-0.043478260869565216,0.043478260869565216,0.043478260869565216,2.0,1.0,0.0,0.0,0.0,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0
s112104326033,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.9999999999230769,0.0,13.0,0.0,0.0,-1.0,0.0,24.0,23.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.5652173913043478,0.0,0.0,0.0,-0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112104326034,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,8.0,8.0,4.0,8.0,0.49999999996875,0.33333333330555553,0.0,-4.0,0.0,0.0,0.0,0.0,24.0,23.0,0.17391304347826086,0.08695652173913043,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.17391304347826086,0.17391304347826086,0.34782608695652173,0.34782608695652173,0.17391304347826086,0.34782608695652173,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.0,0.0
s112104326035,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,0.0,2.0,0.0,0.0,-2.0,0.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,-0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112104326036,3.0,7.0,3.0,1.0,3.0,4.0,3.0,1.0,6.0,6.0,11.0,2.0,0.49999999995833333,0.8461538460887574,0.0,9.0,0.0,0.0,3.0,0.0,24.0,23.0,0.13043478260869565,0.30434782608695654,0.13043478260869565,0.043478260869565216,0.13043478260869565,0.17391304347826086,0.13043478260869565,0.043478260869565216,0.2608695652173913,0.2608695652173913,0.4782608695652174,0.08695652173913043,0.0,0.0,0.13043478260869565,0.0,3.0,1.0,0.0,0.0,0.0,0.13043478260869565,0.043478260869565216,0.0,0.0,0.0
s112104326037,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,8.0,3.0,2.0,4.0,0.7272727272066115,0.33333333327777775,5.0,-2.0,0.0,1.0,0.0,0.0,24.0,23.0,0.17391304347826086,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.34782608695652173,0.13043478260869565,0.08695652173913043,0.17391304347826086,0.0,0.043478260869565216,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0
s112104326038,3.0,7.0,0.0,0.0,3.0,5.0,0.0,0.0,6.0,0.0,12.0,0.0,0.9999999998333333,0.9999999999166667,6.0,12.0,0.0,0.0,2.0,0.0,24.0,23.0,0.13043478260869565,0.30434782608695654,0.0,0.0,0.13043478260869565,0.21739130434782608,0.0,0.0,0.2608695652173913,0.0,0.5217391304347826,0.0,0.0,0.0,0.08695652173913043,0.0,2.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0
s112104326039,3.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,6.0,5.0,1.0,0.0,0.5454545454049586,0.9999999989999999,1.0,1.0,0.0,3.0,-1.0,0.0,24.0,23.0,0.13043478260869565,0.0,0.17391304347826086,0.0,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.0,0.2608695652173913,0.21739130434782608,0.043478260869565216,0.0,0.0,0.13043478260869565,-0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112104326040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112104326041,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,1.0,24.0,23.0,0.0,0.0,0.0,0.30434782608695654,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.5652173913043478,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112104326042,0.0,3.0,4.0,3.0,0.0,3.0,4.0,3.0,0.0,8.0,6.0,6.0,0.0,0.49999999995833333,-8.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.13043478260869565,0.17391304347826086,0.13043478260869565,0.0,0.13043478260869565,0.17391304347826086,0.13043478260869565,0.0,0.34782608695652173,0.2608695652173913,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0
s112104326043,4.0,0.0,4.0,1.0,4.0,1.0,4.0,0.0,8.0,8.0,1.0,1.0,0.49999999996875,0.49999999975,0.0,0.0,0.0,0.0,-1.0,1.0,24.0,23.0,0.17391304347826086,0.0,0.17391304347826086,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.17391304347826086,0.0,0.34782608695652173,0.34782608695652173,0.043478260869565216,0.043478260869565216,0.0,0.0,-0.043478260869565216,0.043478260869565216,1.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0
s112104326044,4.0,1.0,4.0,4.0,2.0,1.0,4.0,3.0,6.0,8.0,2.0,7.0,0.4285714285408163,0.22222222219753085,-2.0,-5.0,2.0,0.0,0.0,1.0,24.0,23.0,0.17391304347826086,0.043478260869565216,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.13043478260869565,0.2608695652173913,0.34782608695652173,0.08695652173913043,0.30434782608695654,0.08695652173913043,0.0,0.0,0.043478260869565216,2.0,2.0,1.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.0,0.0
s112104326045,1.0,3.0,4.0,2.0,0.0,3.0,0.0,2.0,1.0,4.0,6.0,4.0,0.19999999996,0.59999999994,-3.0,2.0,1.0,4.0,0.0,0.0,24.0,23.0,0.043478260869565216,0.13043478260869565,0.17391304347826086,0.08695652173913043,0.0,0.13043478260869565,0.0,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.2608695652173913,0.17391304347826086,0.043478260869565216,0.17391304347826086,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0
s112104326047,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.99999999975,0.0,4.0,0.0,0.0,-2.0,0.0,24.0,23.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,-0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112104326049,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,3.0,0.6666666665555555,0.5714285713469388,2.0,1.0,0.0,0.0,2.0,1.0,24.0,23.0,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.17391304347826086,0.13043478260869565,0.0,0.0,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112104326050,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,0.9999999998,0.9999999996666666,5.0,3.0,-3.0,0.0,-1.0,0.0,24.0,23.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.17391304347826086,0.08695652173913043,0.0,0.0,0.21739130434782608,0.0,0.13043478260869565,0.0,-0.13043478260869565,0.0,-0.043478260869565216,0.0,1.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0
s112104326051,4.0,2.0,4.0,0.0,4.0,4.0,4.0,0.0,8.0,8.0,6.0,0.0,0.49999999996875,0.9999999998333333,0.0,6.0,0.0,0.0,-2.0,0.0,24.0,23.0,0.17391304347826086,0.08695652173913043,0.17391304347826086,0.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.0,0.34782608695652173,0.34782608695652173,0.2608695652173913,0.0,0.0,0.0,-0.08695652173913043,0.0,1.0,0.0,0.0,1.0,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0
s112104326055,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.9999999995,0.9999999996666666,2.0,3.0,0.0,0.0,1.0,0.0,22.0,21.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.09523809523809523,0.0,0.14285714285714285,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112104326058,4.0,0.0,2.0,11.0,4.0,0.0,2.0,11.0,8.0,4.0,0.0,22.0,0.6666666666111111,0.0,4.0,-22.0,0.0,0.0,0.0,0.0,22.0,21.0,0.19047619047619047,0.0,0.09523809523809523,0.5238095238095238,0.19047619047619047,0.0,0.09523809523809523,0.5238095238095238,0.38095238095238093,0.19047619047619047,0.0,1.0476190476190477,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0
s112104326059,4.0,0.0,3.0,10.0,5.0,0.0,2.0,11.0,9.0,5.0,0.0,21.0,0.6428571428112245,0.0,4.0,-21.0,-1.0,1.0,0.0,-1.0,22.0,21.0,0.19047619047619047,0.0,0.14285714285714285,0.47619047619047616,0.23809523809523808,0.0,0.09523809523809523,0.5238095238095238,0.42857142857142855,0.23809523809523808,0.0,1.0,-0.047619047619047616,0.047619047619047616,0.0,-0.047619047619047616,0.0,3.0,5.0,0.0,3.0,0.0,0.14285714285714285,0.23809523809523808,0.0,0.14285714285714285
s112104326060,0.0,4.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,8.0,4.0,0.0,0.6666666666111111,-1.0,4.0,0.0,1.0,0.0,0.0,22.0,21.0,0.0,0.19047619047619047,0.047619047619047616,0.09523809523809523,0.0,0.19047619047619047,0.0,0.09523809523809523,0.0,0.047619047619047616,0.38095238095238093,0.19047619047619047,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112104326062,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,8.0,8.0,2.0,2.0,0.49999999996875,0.499999999875,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,0.19047619047619047,0.047619047619047616,0.19047619047619047,0.047619047619047616,0.19047619047619047,0.047619047619047616,0.19047619047619047,0.047619047619047616,0.38095238095238093,0.38095238095238093,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112104326063,4.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,7.0,2.0,6.0,2.0,0.777777777691358,0.74999999990625,5.0,4.0,1.0,-2.0,0.0,0.0,22.0,21.0,0.19047619047619047,0.14285714285714285,0.0,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.3333333333333333,0.09523809523809523,0.2857142857142857,0.09523809523809523,0.047619047619047616,-0.09523809523809523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0
s112104326064,3.0,5.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,4.0,9.0,0.0,0.59999999994,0.9999999998888889,2.0,9.0,0.0,0.0,1.0,0.0,22.0,21.0,0.14285714285714285,0.23809523809523808,0.09523809523809523,0.0,0.14285714285714285,0.19047619047619047,0.09523809523809523,0.0,0.2857142857142857,0.19047619047619047,0.42857142857142855,0.0,0.0,0.0,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0
s112104326065,2.0,5.0,1.0,0.0,3.0,4.0,1.0,0.0,5.0,2.0,9.0,0.0,0.7142857141836735,0.9999999998888889,3.0,9.0,-1.0,0.0,1.0,0.0,22.0,21.0,0.09523809523809523,0.23809523809523808,0.047619047619047616,0.0,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.0,0.23809523809523808,0.09523809523809523,0.42857142857142855,0.0,-0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0
s112104326067,3.0,5.0,2.0,0.0,3.0,5.0,1.0,0.0,6.0,3.0,10.0,0.0,0.6666666665925925,0.9999999999,3.0,10.0,0.0,1.0,0.0,0.0,22.0,21.0,0.14285714285714285,0.23809523809523808,0.09523809523809523,0.0,0.14285714285714285,0.23809523809523808,0.047619047619047616,0.0,0.2857142857142857,0.14285714285714285,0.47619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112104326068,3.0,4.0,0.0,1.0,3.0,5.0,0.0,0.0,6.0,0.0,9.0,1.0,0.9999999998333333,0.89999999991,6.0,8.0,0.0,0.0,-1.0,1.0,22.0,21.0,0.14285714285714285,0.19047619047619047,0.0,0.047619047619047616,0.14285714285714285,0.23809523809523808,0.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.047619047619047616,0.0,0.0,-0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112104326069,2.0,5.0,2.0,1.0,2.0,4.0,2.0,1.0,4.0,4.0,9.0,2.0,0.4999999999375,0.8181818181074381,0.0,7.0,0.0,0.0,1.0,0.0,22.0,21.0,0.09523809523809523,0.23809523809523808,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.047619047619047616,0.19047619047619047,0.19047619047619047,0.42857142857142855,0.09523809523809523,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0
s112104326070,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,8.0,4.0,4.0,4.0,0.6666666666111111,0.4999999999375,4.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.38095238095238093,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0
s112104326071,4.0,1.0,4.0,0.0,4.0,2.0,4.0,1.0,8.0,8.0,3.0,1.0,0.49999999996875,0.7499999998125,0.0,2.0,0.0,0.0,-1.0,-1.0,22.0,21.0,0.19047619047619047,0.047619047619047616,0.19047619047619047,0.0,0.19047619047619047,0.09523809523809523,0.19047619047619047,0.047619047619047616,0.38095238095238093,0.38095238095238093,0.14285714285714285,0.047619047619047616,0.0,0.0,-0.047619047619047616,-0.047619047619047616,0.0,1.0,0.0,1.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0
s112104326072,1.0,3.0,3.0,1.0,0.0,3.0,3.0,1.0,1.0,6.0,6.0,2.0,0.1428571428367347,0.74999999990625,-5.0,4.0,1.0,0.0,0.0,0.0,22.0,21.0,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.0,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.2857142857142857,0.2857142857142857,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0
s112104326073,4.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,8.0,8.0,6.0,3.0,0.49999999996875,0.6666666665925925,0.0,3.0,0.0,0.0,-2.0,1.0,22.0,21.0,0.19047619047619047,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.047619047619047616,0.38095238095238093,0.38095238095238093,0.2857142857142857,0.14285714285714285,0.0,0.0,-0.09523809523809523,0.047619047619047616,1.0,1.0,0.0,2.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.09523809523809523,0.0
s112104326075,4.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,8.0,2.0,5.0,2.0,0.79999999992,0.7142857141836735,6.0,3.0,0.0,0.0,-1.0,0.0,22.0,21.0,0.19047619047619047,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.38095238095238093,0.09523809523809523,0.23809523809523808,0.09523809523809523,0.0,0.0,-0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0
s112104326076,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.9999999999,0.0,10.0,0.0,0.0,0.0,0.0,22.0,21.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112104326077,3.0,5.0,1.0,0.0,3.0,4.0,1.0,0.0,6.0,2.0,9.0,0.0,0.74999999990625,0.9999999998888889,4.0,9.0,0.0,0.0,1.0,0.0,22.0,21.0,0.14285714285714285,0.23809523809523808,0.047619047619047616,0.0,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.0,0.2857142857142857,0.09523809523809523,0.42857142857142855,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0
s112104326078,3.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,6.0,2.0,2.0,7.0,0.74999999990625,0.22222222219753085,4.0,-5.0,0.0,0.0,0.0,1.0,22.0,21.0,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.2857142857142857,0.09523809523809523,0.09523809523809523,0.3333333333333333,0.0,0.0,0.0,0.047619047619047616,1.0,0.0,1.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0
s112104326080,2.0,4.0,2.0,0.0,1.0,3.0,2.0,0.0,3.0,4.0,7.0,0.0,0.4285714285102041,0.9999999998571428,-1.0,7.0,1.0,0.0,1.0,0.0,22.0,21.0,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.0,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.0,0.14285714285714285,0.19047619047619047,0.3333333333333333,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0
s113104326003,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.499999999875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s113104326004,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.74999999990625,0.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,0.14285714285714285,0.0,0.047619047619047616,0.0,0.14285714285714285,0.0,0.047619047619047616,0.0,0.2857142857142857,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112104501024,1.0,4.0,1.0,1.0,4.0,2.0,0.0,1.0,5.0,1.0,6.0,2.0,0.8333333331944445,0.74999999990625,4.0,4.0,-3.0,1.0,2.0,0.0,17.0,16.0,0.0625,0.25,0.0625,0.0625,0.25,0.125,0.0,0.0625,0.3125,0.0625,0.375,0.125,-0.1875,0.0625,0.125,0.0,3.0,1.0,0.0,0.0,0.0,0.1875,0.0625,0.0,0.0,0.0
s112104501026,3.0,1.0,3.0,1.0,3.0,2.0,3.0,0.0,6.0,6.0,3.0,1.0,0.49999999995833333,0.7499999998125,0.0,2.0,0.0,0.0,-1.0,1.0,17.0,16.0,0.1875,0.0625,0.1875,0.0625,0.1875,0.125,0.1875,0.0,0.375,0.375,0.1875,0.0625,0.0,0.0,-0.0625,0.0625,1.0,1.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0
s112104501027,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,0.7499999998125,0.499999999875,2.0,0.0,-1.0,1.0,0.0,0.0,17.0,16.0,0.0625,0.0625,0.0625,0.0625,0.125,0.0625,0.0,0.0625,0.1875,0.0625,0.125,0.125,-0.0625,0.0625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0
s112104501028,3.0,7.0,3.0,0.0,5.0,6.0,3.0,0.0,8.0,6.0,13.0,0.0,0.571428571387755,0.9999999999230769,2.0,13.0,-2.0,0.0,1.0,0.0,17.0,16.0,0.1875,0.4375,0.1875,0.0,0.3125,0.375,0.1875,0.0,0.5,0.375,0.8125,0.0,-0.125,0.0,0.0625,0.0,5.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0
s112104501029,5.0,7.0,2.0,0.0,4.0,7.0,2.0,0.0,9.0,4.0,14.0,0.0,0.6923076922544379,0.9999999999285715,5.0,14.0,1.0,0.0,0.0,0.0,17.0,16.0,0.3125,0.4375,0.125,0.0,0.25,0.4375,0.125,0.0,0.5625,0.25,0.875,0.0,0.0625,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0
s112104501030,4.0,5.0,3.0,0.0,5.0,6.0,3.0,0.0,9.0,6.0,11.0,0.0,0.59999999996,0.9999999999090909,3.0,11.0,-1.0,0.0,-1.0,0.0,17.0,16.0,0.25,0.3125,0.1875,0.0,0.3125,0.375,0.1875,0.0,0.5625,0.375,0.6875,0.0,-0.0625,0.0,-0.0625,0.0,4.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0625,0.0
s112104501031,4.0,3.0,0.0,4.0,4.0,4.0,0.0,3.0,8.0,0.0,7.0,7.0,0.999999999875,0.49999999996428574,8.0,0.0,0.0,0.0,-1.0,1.0,17.0,16.0,0.25,0.1875,0.0,0.25,0.25,0.25,0.0,0.1875,0.5,0.0,0.4375,0.4375,0.0,0.0,-0.0625,0.0625,4.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
s112104501032,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,8.0,7.0,6.0,7.0,0.5333333332977778,0.4615384615029586,1.0,-1.0,0.0,-1.0,-2.0,-1.0,17.0,16.0,0.25,0.125,0.1875,0.1875,0.25,0.25,0.25,0.25,0.5,0.4375,0.375,0.4375,0.0,-0.0625,-0.125,-0.0625,2.0,2.0,1.0,0.0,0.0,0.125,0.125,0.0625,0.0,0.0
s112104501034,3.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,6.0,2.0,7.0,1.0,0.74999999990625,0.874999999890625,4.0,6.0,0.0,2.0,-1.0,-1.0,17.0,16.0,0.1875,0.1875,0.125,0.0,0.1875,0.25,0.0,0.0625,0.375,0.125,0.4375,0.0625,0.0,0.125,-0.0625,-0.0625,3.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0
s112104501036,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,6.0,4.0,6.0,1.0,0.59999999994,0.8571428570204082,2.0,5.0,0.0,0.0,0.0,-1.0,17.0,16.0,0.1875,0.1875,0.125,0.0,0.1875,0.1875,0.125,0.0625,0.375,0.25,0.375,0.0625,0.0,0.0,0.0,-0.0625,3.0,1.0,0.0,0.0,0.0,0.1875,0.0625,0.0,0.0,0.0
s112104501038,0.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,11.0,0.0,0.08333333332638888,0.0,-10.0,0.0,0.0,1.0,3.0,17.0,16.0,0.0,0.0625,0.0,0.4375,0.0,0.0,0.0,0.25,0.0,0.0,0.0625,0.6875,0.0,0.0,0.0625,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
