student_id,class_source_raw,class_numeric_final,parse_method,conversion_stage
s112014510041,801,801,numeric_integer,numeric_integer
s112014510042,801,801,numeric_integer,numeric_integer
s112014510043,801,801,numeric_integer,numeric_integer
s112014510044,801,801,numeric_integer,numeric_integer
s112014510045,801,801,numeric_integer,numeric_integer
s112014510046,801,801,numeric_integer,numeric_integer
s112014510047,801,801,numeric_integer,numeric_integer
s112014510048,801,801,numeric_integer,numeric_integer
s112014510049,801,801,numeric_integer,numeric_integer
s113014510005,801,801,numeric_integer,numeric_integer
s112014510053,806,806,numeric_integer,numeric_integer
s112014510054,806,806,numeric_integer,numeric_integer
s112014510055,806,806,numeric_integer,numeric_integer
s112014510056,806,806,numeric_integer,numeric_integer
s112014510057,806,806,numeric_integer,numeric_integer
s112014510059,806,806,numeric_integer,numeric_integer
s112014510060,806,806,numeric_integer,numeric_integer
s112014510061,806,806,numeric_integer,numeric_integer
s112014510062,806,806,numeric_integer,numeric_integer
s112014510063,806,806,numeric_integer,numeric_integer
s112014510064,806,806,numeric_integer,numeric_integer
s112014510066,806,806,numeric_integer,numeric_integer
s112014510067,806,806,numeric_integer,numeric_integer
s112014510069,806,806,numeric_integer,numeric_integer
s112014510070,806,806,numeric_integer,numeric_integer
s112014510071,806,806,numeric_integer,numeric_integer
s112014510072,806,806,numeric_integer,numeric_integer
s112014510073,806,806,numeric_integer,numeric_integer
s112014510074,806,806,numeric_integer,numeric_integer
s112014510075,806,806,numeric_integer,numeric_integer
s113014510003,806,806,numeric_integer,numeric_integer
s113014510004,806,806,numeric_integer,numeric_integer
s112014513024,802,802,numeric_integer,numeric_integer
s112014513025,802,802,numeric_integer,numeric_integer
s112014513026,802,802,numeric_integer,numeric_integer
s112014513027,802,802,numeric_integer,numeric_integer
s112014513028,802,802,numeric_integer,numeric_integer
s112014513029,802,802,numeric_integer,numeric_integer
s112014513030,802,802,numeric_integer,numeric_integer
s112014513031,802,802,numeric_integer,numeric_integer
s112014513032,802,802,numeric_integer,numeric_integer
s112014513033,802,802,numeric_integer,numeric_integer
s112014513034,802,802,numeric_integer,numeric_integer
s112014513035,802,802,numeric_integer,numeric_integer
s112014513036,802,802,numeric_integer,numeric_integer
s112014513037,802,802,numeric_integer,numeric_integer
s112014513038,802,802,numeric_integer,numeric_integer
s112014513039,802,802,numeric_integer,numeric_integer
s112014513040,802,802,numeric_integer,numeric_integer
s112014513041,802,802,numeric_integer,numeric_integer
s112014513042,802,802,numeric_integer,numeric_integer
s112014513043,802,802,numeric_integer,numeric_integer
s112014513044,802,802,numeric_integer,numeric_integer
s112014513045,802,802,numeric_integer,numeric_integer
s112014513046,802,802,numeric_integer,numeric_integer
s112014513048,802,802,numeric_integer,numeric_integer
s113014513004,802,802,numeric_integer,numeric_integer
s112014513052,809,809,numeric_integer,numeric_integer
s112014513053,809,809,numeric_integer,numeric_integer
s112014513054,809,809,numeric_integer,numeric_integer
s112014513055,809,809,numeric_integer,numeric_integer
s112014513056,809,809,numeric_integer,numeric_integer
s112014513057,809,809,numeric_integer,numeric_integer
s112014513058,809,809,numeric_integer,numeric_integer
s112014513059,809,809,numeric_integer,numeric_integer
s112014513060,809,809,numeric_integer,numeric_integer
s112014513061,809,809,numeric_integer,numeric_integer
s112014513062,809,809,numeric_integer,numeric_integer
s112014513063,809,809,numeric_integer,numeric_integer
s112014513064,809,809,numeric_integer,numeric_integer
s112014513065,809,809,numeric_integer,numeric_integer
s112014513066,809,809,numeric_integer,numeric_integer
s112014513067,809,809,numeric_integer,numeric_integer
s112014513068,809,809,numeric_integer,numeric_integer
s112014513069,809,809,numeric_integer,numeric_integer
s112014513070,809,809,numeric_integer,numeric_integer
s112014513071,809,809,numeric_integer,numeric_integer
s112014513072,809,809,numeric_integer,numeric_integer
s112014513073,809,809,numeric_integer,numeric_integer
s112014513074,809,809,numeric_integer,numeric_integer
s112014513075,809,809,numeric_integer,numeric_integer
s112014513076,809,809,numeric_integer,numeric_integer
s112014513077,809,809,numeric_integer,numeric_integer
s112014514024,806,806,numeric_integer,numeric_integer
s112014514025,806,806,numeric_integer,numeric_integer
s112014514026,806,806,numeric_integer,numeric_integer
s112014514027,806,806,numeric_integer,numeric_integer
s112014514028,806,806,numeric_integer,numeric_integer
s112014514029,806,806,numeric_integer,numeric_integer
s112014514030,806,806,numeric_integer,numeric_integer
s112014514031,806,806,numeric_integer,numeric_integer
s112014514032,806,806,numeric_integer,numeric_integer
s112014514033,806,806,numeric_integer,numeric_integer
s112014514034,806,806,numeric_integer,numeric_integer
s112014514035,806,806,numeric_integer,numeric_integer
s112014514036,806,806,numeric_integer,numeric_integer
s112014514037,806,806,numeric_integer,numeric_integer
s112014514038,806,806,numeric_integer,numeric_integer
s112014514039,806,806,numeric_integer,numeric_integer
s112014514040,806,806,numeric_integer,numeric_integer
s112014514041,806,806,numeric_integer,numeric_integer
s112014514042,806,806,numeric_integer,numeric_integer
s112014514043,806,806,numeric_integer,numeric_integer
s112014514044,806,806,numeric_integer,numeric_integer
s112014514045,806,806,numeric_integer,numeric_integer
s112014514046,806,806,numeric_integer,numeric_integer
s112014514047,806,806,numeric_integer,numeric_integer
s112014514048,806,806,numeric_integer,numeric_integer
s112014514049,806,806,numeric_integer,numeric_integer
s112014514050,806,806,numeric_integer,numeric_integer
s112014514054,814,814,numeric_integer,numeric_integer
s112014514055,814,814,numeric_integer,numeric_integer
s112014514056,814,814,numeric_integer,numeric_integer
s112014514057,814,814,numeric_integer,numeric_integer
s112014514058,814,814,numeric_integer,numeric_integer
s112014514059,814,814,numeric_integer,numeric_integer
s112014514060,814,814,numeric_integer,numeric_integer
s112014514061,814,814,numeric_integer,numeric_integer
s112014514062,814,814,numeric_integer,numeric_integer
s112014514063,814,814,numeric_integer,numeric_integer
s112014514064,814,814,numeric_integer,numeric_integer
s112014514065,814,814,numeric_integer,numeric_integer
s112014514066,814,814,numeric_integer,numeric_integer
s112014514067,814,814,numeric_integer,numeric_integer
s112014514068,814,814,numeric_integer,numeric_integer
s112014514069,814,814,numeric_integer,numeric_integer
s112014514070,814,814,numeric_integer,numeric_integer
s112014514071,814,814,numeric_integer,numeric_integer
s112014514072,814,814,numeric_integer,numeric_integer
s112014514073,814,814,numeric_integer,numeric_integer
s112014514074,814,814,numeric_integer,numeric_integer
s112014514075,814,814,numeric_integer,numeric_integer
s112014514076,814,814,numeric_integer,numeric_integer
s112014514077,814,814,numeric_integer,numeric_integer
s112014514078,814,814,numeric_integer,numeric_integer
s112014514079,814,814,numeric_integer,numeric_integer
s112014514081,814,814,numeric_integer,numeric_integer
s112014516024,810,810,numeric_integer,numeric_integer
s112014516025,810,810,numeric_integer,numeric_integer
s112014516026,810,810,numeric_integer,numeric_integer
s112014516027,810,810,numeric_integer,numeric_integer
s112014516028,810,810,numeric_integer,numeric_integer
s112014516029,810,810,numeric_integer,numeric_integer
s112014516030,810,810,numeric_integer,numeric_integer
s112014516031,810,810,numeric_integer,numeric_integer
s112014516032,810,810,numeric_integer,numeric_integer
s112014516033,810,810,numeric_integer,numeric_integer
s112014516034,810,810,numeric_integer,numeric_integer
s112014516035,810,810,numeric_integer,numeric_integer
s112014516036,810,810,numeric_integer,numeric_integer
s112014516037,810,810,numeric_integer,numeric_integer
s112014516038,810,810,numeric_integer,numeric_integer
s112014516039,810,810,numeric_integer,numeric_integer
s112014516040,810,810,numeric_integer,numeric_integer
s112014516041,810,810,numeric_integer,numeric_integer
s112014516042,810,810,numeric_integer,numeric_integer
s112014516043,810,810,numeric_integer,numeric_integer
s112014516044,810,810,numeric_integer,numeric_integer
s112014516046,810,810,numeric_integer,numeric_integer
s112014516047,810,810,numeric_integer,numeric_integer
s112014516048,810,810,numeric_integer,numeric_integer
s113014516003,810,810,numeric_integer,numeric_integer
s112014516051,826,826,numeric_integer,numeric_integer
s112014516052,826,826,numeric_integer,numeric_integer
s112014516053,826,826,numeric_integer,numeric_integer
s112014516054,826,826,numeric_integer,numeric_integer
s112014516055,826,826,numeric_integer,numeric_integer
s112014516056,826,826,numeric_integer,numeric_integer
s112014516057,826,826,numeric_integer,numeric_integer
s112014516058,826,826,numeric_integer,numeric_integer
s112014516059,826,826,numeric_integer,numeric_integer
s112014516060,826,826,numeric_integer,numeric_integer
s112014516061,826,826,numeric_integer,numeric_integer
s112014516062,826,826,numeric_integer,numeric_integer
s112014516063,826,826,numeric_integer,numeric_integer
s112014516064,826,826,numeric_integer,numeric_integer
s112014516065,826,826,numeric_integer,numeric_integer
s112014516066,826,826,numeric_integer,numeric_integer
s112014516067,826,826,numeric_integer,numeric_integer
s112014516068,826,826,numeric_integer,numeric_integer
s112014516069,826,826,numeric_integer,numeric_integer
s112014516071,826,826,numeric_integer,numeric_integer
s112014516072,826,826,numeric_integer,numeric_integer
s112014516073,826,826,numeric_integer,numeric_integer
s112014516074,826,826,numeric_integer,numeric_integer
s112014516075,826,826,numeric_integer,numeric_integer
s113014516004,826,826,numeric_integer,numeric_integer
s113014516005,826,826,numeric_integer,numeric_integer
s112014517024,806,806,numeric_integer,numeric_integer
s112014517025,806,806,numeric_integer,numeric_integer
s112014517026,806,806,numeric_integer,numeric_integer
s112014517027,806,806,numeric_integer,numeric_integer
s112014517028,806,806,numeric_integer,numeric_integer
s112014517029,806,806,numeric_integer,numeric_integer
s112014517030,806,806,numeric_integer,numeric_integer
s112014517031,806,806,numeric_integer,numeric_integer
s112014517032,806,806,numeric_integer,numeric_integer
s112014517033,806,806,numeric_integer,numeric_integer
s112014517035,806,806,numeric_integer,numeric_integer
s112014517036,806,806,numeric_integer,numeric_integer
s112014517038,806,806,numeric_integer,numeric_integer
s112014517039,806,806,numeric_integer,numeric_integer
s112014517040,806,806,numeric_integer,numeric_integer
s112014517041,806,806,numeric_integer,numeric_integer
s112014517042,806,806,numeric_integer,numeric_integer
s112014517043,806,806,numeric_integer,numeric_integer
s112014517044,806,806,numeric_integer,numeric_integer
s112014517045,806,806,numeric_integer,numeric_integer
s112014517047,806,806,numeric_integer,numeric_integer
s112014517048,806,806,numeric_integer,numeric_integer
s112014517049,806,806,numeric_integer,numeric_integer
s112014517050,806,806,numeric_integer,numeric_integer
s112014517053,820,820,numeric_integer,numeric_integer
s112014517054,820,820,numeric_integer,numeric_integer
s112014517055,820,820,numeric_integer,numeric_integer
s112014517056,820,820,numeric_integer,numeric_integer
s112014517057,820,820,numeric_integer,numeric_integer
s112014517058,820,820,numeric_integer,numeric_integer
s112014517060,820,820,numeric_integer,numeric_integer
s112014517061,820,820,numeric_integer,numeric_integer
s112014517062,820,820,numeric_integer,numeric_integer
s112014517064,820,820,numeric_integer,numeric_integer
s112014517065,820,820,numeric_integer,numeric_integer
s112014517066,820,820,numeric_integer,numeric_integer
s112014517067,820,820,numeric_integer,numeric_integer
s112014517068,820,820,numeric_integer,numeric_integer
s112014517069,820,820,numeric_integer,numeric_integer
s112014517071,820,820,numeric_integer,numeric_integer
s112014517072,820,820,numeric_integer,numeric_integer
s112014517073,820,820,numeric_integer,numeric_integer
s112014517074,820,820,numeric_integer,numeric_integer
s112014517075,820,820,numeric_integer,numeric_integer
s112014517076,820,820,numeric_integer,numeric_integer
s112014517077,820,820,numeric_integer,numeric_integer
s112014517078,820,820,numeric_integer,numeric_integer
s112014517079,820,820,numeric_integer,numeric_integer
s112014518024,804,804,numeric_integer,numeric_integer
s112014518025,804,804,numeric_integer,numeric_integer
s112014518026,804,804,numeric_integer,numeric_integer
s112014518027,804,804,numeric_integer,numeric_integer
s112014518028,804,804,numeric_integer,numeric_integer
s112014518029,804,804,numeric_integer,numeric_integer
s112014518030,804,804,numeric_integer,numeric_integer
s112014518031,804,804,numeric_integer,numeric_integer
s112014518032,804,804,numeric_integer,numeric_integer
s112014518033,804,804,numeric_integer,numeric_integer
s112014518034,804,804,numeric_integer,numeric_integer
s112014518035,804,804,numeric_integer,numeric_integer
s112014518036,804,804,numeric_integer,numeric_integer
s112014518037,804,804,numeric_integer,numeric_integer
s112014518040,804,804,numeric_integer,numeric_integer
s112014518041,804,804,numeric_integer,numeric_integer
